,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
96,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,117-81-7,Bis(2-ethylhexyl) phthalate,,ppb,,N,Yes,-74.16106893,40.94115013
97,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,117-84-0,Di-n-octylphthalate,,ppb,,N,Yes,-74.16106893,40.94115013
98,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,118-74-1,Hexachlorobenzene,,ppb,,N,Yes,-74.16106893,40.94115013
99,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,120-12-7,Anthracene,,ppb,,N,Yes,-74.16106893,40.94115013
100,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,120-82-1,"1,2,4-Trichlorobenzene",,ppb,,N,Yes,-74.16106893,40.94115013
101,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,120-83-2,"2,4-Dichlorophenol",,ppb,,N,Yes,-74.16106893,40.94115013
102,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,121-14-2,"2,4-Dinitrotoluene",,ppb,,N,Yes,-74.16106893,40.94115013
103,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,129-00-0,Pyrene,900.0,ppb,,Y,Yes,-74.16106893,40.94115013
104,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,131-11-3,Dimethyl phthalate,,ppb,,N,Yes,-74.16106893,40.94115013
105,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,132-64-9,Dibenzofuran,,ppb,,N,Yes,-74.16106893,40.94115013
106,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,191-24-2,"Benzo(g,h,i)perylene",,ppb,,N,Yes,-74.16106893,40.94115013
107,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,193-39-5,"Indeno(1,2,3-c,d)pyrene",,ppb,,N,Yes,-74.16106893,40.94115013
